序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
457,300154,瑞凌股份,7.21,4.19,0.29,332173.0,243427280.73,8.82,7.6,6.99,6.99,6.92,4.39,10.4,21.64,1.94,3286629472.0,2303079125.0,0.0,0.14,13.01,28.75
458,002069,ST獐子岛,3.98,4.19,0.16,130049.0,51495233.84,5.24,4.01,3.81,3.87,3.82,2.57,1.83,-135.92,53.06,2830226532.0,2826304242.0,-0.5,-0.5,7.28,10.56
459,000056,皇庭国际,4.23,4.19,0.17,837043.0,355551045.6,5.67,4.37,4.14,4.28,4.06,3.97,9.27,-12.57,2.56,5118675286.0,3821322255.0,-0.24,0.24,-15.06,-9.03
460,300615,欣天科技,18.44,4.18,0.74,231817.0,412716358.76,10.73,18.51,16.61,17.38,17.7,1.09,18.02,36.89,6.12,3502626368.0,2372591304.0,0.0,0.27,45.31,64.06
461,601658,邮储银行,5.74,4.17,0.23,2434281.0,1381709983.0,7.44,5.8,5.39,5.47,5.51,1.2,2.16,5.41,0.76,569184576458.0,64715408539.0,0.0,-0.17,22.65,24.24
462,002946,新乳业,17.24,4.17,0.69,78136.0,133414631.94,6.16,17.49,16.47,16.67,16.55,0.65,0.92,61.15,6.2,14939892610.0,14574083566.0,-0.06,-0.17,30.8,30.31
463,600125,铁龙物流,6.5,4.17,0.26,673689.0,432838716.0,3.69,6.53,6.3,6.31,6.24,1.87,5.16,12.33,1.24,8485892181.0,8485892181.0,0.15,0.15,17.33,19.05
464,300266,兴源环境,3.75,4.17,0.15,508441.0,188825420.63,2.78,3.75,3.65,3.65,3.6,1.53,3.27,-18.33,4.73,5826777428.0,5826655928.0,0.54,0.54,-0.53,17.19
465,601512,中新集团,9.53,4.15,0.38,82218.0,77523520.0,6.56,9.66,9.06,9.14,9.15,0.59,0.55,8.57,1.04,14284421700.0,14284421700.0,0.0,0.0,14.68,19.27
466,001267,汇绿生态,6.28,4.15,0.25,100846.0,62354164.6,4.98,6.31,6.01,6.03,6.03,0.81,2.79,234.11,3.21,4869803568.0,2271509209.0,0.16,0.0,-19.07,-18.12
467,600795,国电电力,4.02,4.15,0.16,2644715.0,1052626551.0,5.18,4.04,3.84,3.85,3.86,1.26,1.48,18.58,1.55,71699188710.0,71699188710.0,-0.25,-0.25,1.77,-5.85
468,601162,天风证券,3.27,4.14,0.13,3981207.0,1293406466.0,6.05,3.32,3.13,3.13,3.14,2.73,4.59,12.94,1.2,28337026907.0,28337026907.0,0.31,0.0,6.17,13.94
469,601121,宝地矿业,8.83,4.13,0.35,210460.0,184488144.0,6.37,8.94,8.4,8.4,8.48,0.76,10.52,56.45,2.38,7064000000.0,1766000000.0,-0.11,0.0,101.6,101.6
470,603733,仙鹤股份,25.24,4.13,1.0,55041.0,138012515.0,5.82,25.46,24.05,24.1,24.24,1.42,0.78,36.48,2.65,17818818314.0,17818818314.0,0.12,-0.12,-16.86,-17.16
471,300228,富瑞特装,5.81,4.12,0.23,313775.0,180470909.34,7.71,5.85,5.42,5.48,5.58,2.3,5.78,307.75,1.93,3343110888.0,3154224156.0,0.17,0.0,5.25,13.7
472,600517,国网英大,5.56,4.12,0.22,454734.0,250936096.0,5.43,5.59,5.3,5.34,5.34,1.66,0.8,17.5,1.64,31794502737.0,31794502737.0,-0.36,-0.18,7.75,14.88
473,002223,鱼跃医疗,32.86,4.12,1.3,356701.0,1162417238.61,3.49,33.0,31.9,32.3,31.56,3.01,3.79,11.54,3.11,32941391887.0,30925195511.0,0.09,0.0,5.56,3.14
474,688062,迈威生物-U,24.27,4.12,0.96,36810.0,88368820.0,4.8,24.48,23.36,23.36,23.31,0.83,1.83,-10.06,2.93,9698292000.0,4885464526.0,-0.29,-0.25,30.41,67.96
475,601186,中国铁建,12.39,4.12,0.49,2489388.0,3010262358.0,8.49,12.53,11.52,11.7,11.9,1.27,2.16,7.12,0.71,168250519185.0,142525211745.0,0.0,0.08,57.63,60.28
476,300901,中胤时尚,10.12,4.12,0.4,76808.0,77031467.5,5.56,10.19,9.65,9.71,9.72,1.45,6.31,83.04,2.32,2428800000.0,1231280160.0,-0.1,0.0,7.55,10.36
477,002687,乔治白,4.81,4.11,0.19,120972.0,57744705.75,3.68,4.82,4.65,4.65,4.62,3.4,3.01,20.87,1.76,2441075000.0,1934479518.0,-0.21,-0.21,-2.63,-1.03
478,835174,五新隧装,8.38,4.1,0.33,20212.0,16879216.91,6.21,8.54,8.04,8.04,8.05,2.34,3.9,5.76,1.24,754273057.0,434198261.0,0.12,0.0,2.7,9.69
479,301199,迈赫股份,24.4,4.1,0.96,38987.0,94926565.59,7.47,24.89,23.14,23.14,23.44,1.9,11.69,62.69,1.85,3253496000.0,813496000.0,0.08,-0.2,-1.41,22.55
480,603083,剑桥科技,65.58,4.1,2.58,667032.0,4260704091.0,7.24,65.94,61.38,62.0,63.0,0.92,25.61,61.53,8.74,17590060471.0,17083798610.0,0.18,0.58,379.04,483.45
481,603912,佳力图,16.27,4.09,0.64,371577.0,586248967.0,12.6,16.88,14.91,15.35,15.63,1.08,12.23,366.85,3.4,6296053183.0,4942041200.0,-0.12,0.12,20.25,29.54
482,002471,中超控股,2.55,4.08,0.1,367779.0,93037203.39,5.31,2.59,2.46,2.47,2.45,1.88,2.9,-18.31,2.42,3233400000.0,3228783783.0,0.0,0.0,-11.46,-2.3
483,600679,上海凤凰,8.68,4.08,0.34,36089.0,30892534.0,4.32,8.7,8.34,8.34,8.34,3.25,1.22,73.8,2.1,4472754151.0,2558112451.0,0.0,0.0,-1.7,0.81
484,002015,协鑫能科,14.81,4.08,0.58,723364.0,1055445598.72,7.03,14.95,13.95,14.05,14.23,1.44,4.46,18.47,2.28,24041437533.0,24041437533.0,0.07,0.07,30.83,12.88
485,000627,天茂集团,3.58,4.07,0.14,634904.0,224502038.13,6.1,3.6,3.39,3.41,3.44,1.97,1.39,97.82,0.81,17687452411.0,16297964911.0,0.0,-0.28,8.48,13.29
486,600557,康缘药业,30.7,4.07,1.2,108629.0,333699474.0,8.27,31.5,29.06,29.56,29.5,1.09,1.88,31.72,3.67,17947157126.0,17696368826.0,-0.07,-0.07,42.13,63.73
487,603669,灵康药业,5.38,4.06,0.21,41581.0,22152888.0,5.42,5.39,5.11,5.16,5.17,1.64,0.58,-42.19,3.81,3880261430.0,3880261430.0,0.0,0.19,-11.37,-6.27
488,600836,上海易连,5.39,4.05,0.21,92200.0,49236942.0,5.02,5.42,5.16,5.17,5.18,1.71,1.39,735.93,3.16,3626139058.0,3585660158.0,0.19,0.19,-20.15,-14.98
489,600987,航民股份,8.23,4.05,0.32,138615.0,113409350.0,4.55,8.27,7.91,7.93,7.91,1.79,1.43,17.49,1.46,8648239210.0,7978268949.0,0.0,-0.12,8.86,13.52
490,300413,芒果超媒,37.33,4.04,1.45,371532.0,1359832792.27,10.28,38.4,34.71,35.34,35.88,1.14,3.64,32.03,3.6,69834008024.0,38140059432.0,0.35,0.43,8.36,24.35
491,002605,姚记科技,35.89,4.03,1.39,288999.0,1016069453.67,10.12,36.99,33.5,35.33,34.5,1.23,8.81,18.57,5.07,14734438157.0,11767027726.0,0.0,0.06,129.62,155.44
492,688819,天能股份,34.73,4.01,1.34,45748.0,158553218.0,3.74,34.95,33.7,34.46,33.39,1.72,3.49,13.67,2.36,33761033000.0,4546157000.0,-0.14,-0.17,-8.68,-5.47
493,300351,永贵电器,14.0,4.01,0.54,121924.0,171735243.93,6.91,14.49,13.56,13.62,13.46,1.14,4.72,38.34,2.37,5392265998.0,3614681028.0,-0.07,0.0,-21.83,-9.5
494,688067,爱威科技,20.8,4.0,0.8,9819.0,20132450.0,4.6,20.9,19.98,20.09,20.0,1.4,2.39,164.83,2.96,1414400000.0,853135754.0,0.48,0.14,0.78,11.05
495,002392,北京利尔,3.64,4.0,0.14,170342.0,61299046.34,3.43,3.64,3.52,3.55,3.5,3.21,1.93,13.88,0.87,4333386654.0,3216837864.0,0.0,0.0,-4.46,4.3
496,688266,泽璟制药-U,58.0,4.0,2.23,37453.0,212864291.0,6.56,58.48,54.82,55.18,55.77,1.18,2.61,-67.01,8.11,15340408110.0,8316799800.0,-0.1,-0.1,9.02,39.09
497,000429,粤高速Ａ,8.07,3.99,0.31,153133.0,122879343.7,4.51,8.13,7.78,7.78,7.76,2.92,1.17,10.29,1.78,16872805437.0,10517825132.0,0.12,0.25,4.67,3.2
498,603828,柯利达,3.13,3.99,0.12,114615.0,35452723.0,4.32,3.13,3.0,3.0,3.01,2.57,1.92,77.58,2.15,1865355295.0,1865291026.0,0.0,0.0,-10.83,-3.1
499,300908,仲景食品,49.58,3.98,1.9,22288.0,107924680.0,5.75,49.65,46.91,47.7,47.68,1.06,5.76,31.71,3.02,4958000000.0,1918188225.0,0.04,0.16,34.73,29.28
500,603829,洛凯股份,12.55,3.98,0.48,89915.0,111655867.0,5.88,12.71,12.0,12.05,12.07,3.73,5.62,28.46,2.32,2008000000.0,2008000000.0,-0.08,-0.08,4.24,19.18
501,000608,阳光股份,2.88,3.97,0.11,134020.0,38024553.5,4.33,2.89,2.77,2.77,2.77,1.68,1.79,-45.71,0.81,2159750330.0,2159750330.0,0.35,0.35,-8.28,-14.54
502,688410,山外山,61.95,3.96,2.36,67645.0,410674224.0,8.27,62.93,58.0,59.8,59.59,3.55,19.5,30.05,5.64,8966039545.0,2148855252.0,-0.1,-0.06,86.26,145.15
503,002172,澳洋健康,3.68,3.95,0.14,180092.0,65801261.58,5.37,3.7,3.51,3.53,3.54,1.86,2.35,19.39,34.97,2817895085.0,2816200886.0,0.27,0.0,-16.93,-10.9
504,002333,罗普斯金,6.05,3.95,0.23,102614.0,61514458.0,6.7,6.1,5.71,5.8,5.82,3.3,2.4,43.25,2.21,4083295040.0,2586484505.0,-0.17,0.0,0.5,11.21
505,002219,新里程,5.0,3.95,0.19,430960.0,213281003.17,5.2,5.02,4.77,4.83,4.81,1.53,1.33,195.94,8.43,16908793765.0,16214305600.0,0.0,0.0,3.95,26.9
506,603628,清源股份,15.02,3.94,0.57,112874.0,171214157.0,5.95,15.51,14.65,15.19,14.45,4.09,4.12,20.33,3.59,4112476000.0,4112476000.0,-0.07,-0.13,-12.93,-2.09
507,002496,辉丰股份,2.38,3.93,0.09,295026.0,70186555.77,7.42,2.44,2.27,2.27,2.29,2.25,2.59,83.75,1.82,3588063431.0,2714966093.0,0.0,0.42,-1.65,3.03
508,002401,中远海科,22.49,3.93,0.85,243060.0,540795504.08,7.16,22.85,21.3,21.6,21.64,1.13,6.61,39.11,5.56,8364133554.0,8274538590.0,0.09,0.22,17.14,104.45
509,002355,兴民智通,3.97,3.93,0.15,126010.0,50171726.48,5.5,4.06,3.85,3.86,3.82,1.69,2.04,242.75,1.77,2463664488.0,2454121601.0,-0.25,-0.25,-13.13,-4.57
510,301066,万事利,15.38,3.92,0.58,85707.0,130812103.54,6.89,15.65,14.63,14.8,14.8,1.51,11.9,83.48,4.54,2896856713.0,1108107160.0,0.0,0.2,14.35,36.95
511,002412,汉森制药,6.9,3.92,0.26,172848.0,118474518.23,4.52,6.9,6.6,6.64,6.64,1.89,3.5,15.76,1.78,3472080000.0,3406098750.0,0.0,0.15,9.0,12.56
512,301138,华研精机,31.85,3.92,1.2,38566.0,120223705.0,7.24,32.29,30.07,30.17,30.65,1.15,12.86,51.29,3.36,3822000000.0,955500000.0,0.0,-0.06,21.56,33.99
513,002020,京新药业,15.41,3.91,0.58,169150.0,259910565.72,6.34,15.62,14.68,14.76,14.83,1.09,2.58,21.94,2.5,13268459047.0,10115135835.0,0.06,0.06,15.86,26.52
514,603225,新凤鸣,10.69,3.89,0.4,101586.0,107981434.0,5.34,10.8,10.25,10.36,10.29,1.75,0.66,21.57,1.05,16350032579.0,16350032579.0,-0.09,-0.09,-15.23,-1.75
515,002095,生 意 宝,21.38,3.89,0.8,173630.0,361063055.88,8.5,21.63,19.88,20.55,20.58,1.19,6.9,319.06,5.79,5403153600.0,5381525913.0,0.0,0.33,-1.66,-22.25
516,600606,绿地控股,2.94,3.89,0.11,744988.0,217646761.0,4.95,2.98,2.84,2.85,2.83,1.85,0.53,5.19,0.45,41319401843.0,41319401843.0,0.0,0.0,-4.55,-1.34
517,002983,芯瑞达,23.0,3.88,0.86,64705.0,146802313.05,3.66,23.01,22.2,22.46,22.14,1.09,6.14,27.38,3.6,4236232000.0,2424611125.0,0.0,0.09,17.17,33.57
518,600630,龙头股份,5.35,3.88,0.2,137388.0,73358905.0,3.88,5.39,5.19,5.19,5.15,3.14,3.23,45.18,3.2,2273009544.0,2273009544.0,0.19,0.0,-6.47,-2.19
519,300749,顶固集创,8.05,3.87,0.3,43392.0,34618046.0,4.13,8.07,7.75,7.8,7.75,2.2,2.79,87.73,2.27,1661162178.0,1253552843.0,0.0,-0.12,-1.35,13.06
520,003816,中国广核,3.22,3.87,0.12,2717996.0,868694566.77,5.48,3.26,3.09,3.1,3.1,1.81,0.69,11.66,1.47,162605527742.0,126658655242.0,0.0,0.0,19.26,19.7
521,002519,银河电子,5.38,3.86,0.2,396525.0,213567500.88,6.18,5.54,5.22,5.23,5.18,1.76,3.55,24.13,1.99,6060198231.0,6004684583.0,-0.19,0.0,5.91,20.9
522,300130,新国都,18.57,3.86,0.69,459663.0,842525849.07,6.66,18.87,17.68,17.68,17.88,1.88,12.33,17.73,3.19,9406842542.0,6920181586.0,0.05,0.05,30.22,53.85
523,300222,科大智能,7.27,3.86,0.27,171832.0,124842886.72,6.86,7.43,6.95,6.95,7.0,1.94,2.7,-66.3,3.19,5672361041.0,4622007980.0,-0.14,-0.14,-6.31,14.49
524,301039,中集车辆,13.75,3.85,0.51,432857.0,584148737.87,7.25,13.96,13.0,13.03,13.24,1.17,5.97,14.46,2.11,27742000000.0,9972002219.0,-0.07,-0.07,58.96,72.52
525,688013,天臣医疗,22.65,3.85,0.84,10035.0,22667407.0,4.95,22.94,21.86,22.1,21.81,1.09,2.55,39.28,3.51,1838174340.0,889864140.0,0.0,-0.18,1.84,16.81
526,603367,辰欣药业,16.74,3.85,0.62,169280.0,280945510.0,5.52,16.93,16.04,16.09,16.12,1.63,3.76,12.17,1.38,7587622620.0,7537553280.0,0.3,0.36,15.05,32.86
527,600628,新世界,7.56,3.85,0.28,68278.0,51220269.0,5.08,7.59,7.22,7.27,7.28,2.7,1.06,51.14,1.16,4890377903.0,4890377903.0,0.0,-0.13,6.78,-1.05
528,000420,吉林化纤,4.07,3.83,0.15,293089.0,118629887.92,4.85,4.09,3.9,3.93,3.92,1.47,1.19,207.15,2.3,10007594156.0,10003889642.0,0.25,0.0,-15.91,-8.13
529,002424,贵州百灵,8.42,3.82,0.31,545752.0,456735967.91,5.92,8.49,8.01,8.07,8.11,1.41,4.55,32.18,2.98,11882304000.0,10109680721.0,0.0,0.0,2.68,3.19
530,002970,锐明技术,30.19,3.82,1.11,86510.0,255383214.9,5.74,30.26,28.59,28.7,29.08,1.04,8.03,54.25,3.96,5222749240.0,3253186607.0,0.07,0.47,27.92,56.34
531,001965,招商公路,9.53,3.81,0.35,275836.0,258635449.38,5.66,9.68,9.16,9.28,9.18,2.39,0.45,10.92,1.06,58944802500.0,58944802500.0,0.32,0.11,22.18,22.65
532,300163,先锋新材,3.27,3.81,0.12,156957.0,50869072.64,4.13,3.28,3.15,3.15,3.15,1.59,3.31,-74.12,2.63,1549980000.0,1548752769.0,0.62,0.0,-3.82,5.83
533,000800,一汽解放,8.45,3.81,0.31,170168.0,142587561.0,6.39,8.58,8.06,8.12,8.14,1.85,0.37,159.03,1.65,39302996759.0,39059397320.0,0.0,0.24,0.96,9.31
534,601939,建设银行,6.55,3.8,0.24,3161583.0,2046553081.0,5.71,6.59,6.23,6.27,6.31,2.07,3.3,4.61,0.58,1637571902533.0,62838457319.0,0.0,0.15,16.96,16.34
535,688390,固德威,269.48,3.8,9.87,46589.0,1270149257.0,9.71,282.2,257.0,261.0,259.61,0.9,5.77,24.67,12.7,33199936000.0,21757276240.0,0.0,0.18,-31.43,-16.59
536,300832,新产业,54.89,3.8,2.01,58111.0,316299055.47,4.86,55.2,52.63,52.64,52.88,1.44,2.04,30.38,6.39,43150474528.0,15622920627.0,0.31,0.16,-8.61,9.47
537,300785,值得买,51.12,3.8,1.87,96227.0,482390087.37,9.1,51.88,47.4,48.99,49.25,1.12,12.68,-2471.65,3.76,6798271465.0,3878746154.0,0.02,0.08,53.15,51.24
538,002785,万里石,21.88,3.8,0.8,120404.0,266674877.32,4.79,22.69,21.68,21.82,21.08,2.41,7.22,-304.78,7.43,4401162000.0,3646893920.0,-0.18,-0.05,-31.04,-27.5
539,300486,东杰智能,8.51,3.78,0.31,38161.0,32292028.0,5.85,8.64,8.16,8.22,8.2,1.56,0.99,46.17,2.18,3459394832.0,3289379984.0,-0.23,-0.12,-6.28,3.53
540,300509,新美星,6.59,3.78,0.24,78311.0,51406241.13,5.51,6.66,6.31,6.31,6.35,2.13,3.2,31.22,3.07,1953276000.0,1613782443.0,0.3,-0.15,3.78,19.82
541,000533,顺钠股份,4.12,3.78,0.15,153476.0,62961408.0,4.79,4.18,3.99,4.0,3.97,1.79,2.24,68.95,3.94,2846161920.0,2821797888.0,-0.24,0.0,-9.45,8.99
542,300512,中亚股份,7.98,3.77,0.29,41377.0,32626086.49,5.72,8.01,7.57,7.69,7.69,0.94,1.27,25.75,2.02,3279598455.0,2605142780.0,0.13,0.38,-2.33,16.16
543,601985,中国核电,7.16,3.77,0.26,1906106.0,1348512783.0,4.49,7.17,6.86,6.87,6.9,1.98,1.01,11.17,1.57,135108323544.0,135108323544.0,-0.14,0.0,19.13,19.33
544,600382,ST广珠,4.96,3.77,0.18,84585.0,41342688.0,4.39,4.97,4.76,4.76,4.78,0.78,1.07,12.62,1.05,3913111722.0,3913111722.0,0.0,0.0,11.46,18.66
545,688318,财富趋势,162.0,3.76,5.87,39242.0,625718205.0,7.08,165.08,154.02,160.0,156.13,1.73,4.2,67.3,4.69,15120756000.0,15120756000.0,0.01,-0.01,4.64,81.72
546,603511,爱慕股份,16.01,3.76,0.58,19811.0,31659591.0,4.08,16.13,15.5,15.73,15.43,3.95,3.64,12.57,1.39,6404160100.0,871549626.0,0.13,0.19,-1.29,2.56
547,002478,常宝股份,6.91,3.75,0.25,595467.0,408487587.17,5.86,7.02,6.63,6.7,6.66,1.23,9.03,7.74,1.29,6151546155.0,4557055854.0,-0.14,0.0,9.68,22.74
548,601818,光大银行,3.32,3.75,0.12,3541641.0,1161879159.0,5.0,3.33,3.17,3.19,3.2,2.33,0.76,3.96,0.45,196164029523.0,154070627663.0,0.0,0.0,9.57,8.14
549,300798,锦鸡股份,6.64,3.75,0.24,27180.0,17897051.89,5.16,6.65,6.32,6.43,6.4,1.3,0.85,145.11,2.21,2773866082.0,2111476760.0,0.15,-0.15,-0.9,-2.35
550,300097,智云股份,5.54,3.75,0.2,65250.0,35785508.6,4.68,5.55,5.3,5.33,5.34,1.41,2.42,-17.19,3.32,1598565166.0,1495904972.0,0.0,0.18,-10.5,5.12
551,300508,维宏股份,33.28,3.74,1.2,87898.0,291273227.16,11.07,34.95,31.4,31.55,32.08,1.13,15.52,40.28,5.38,3630661632.0,1884546593.0,0.7,1.49,36.39,56.54
552,600681,百川能源,4.44,3.74,0.16,104188.0,45828133.0,3.74,4.46,4.3,4.32,4.28,3.21,0.76,8.77,1.66,6051767956.0,6047123548.0,-0.22,-0.22,4.23,7.77
553,300464,星徽股份,6.14,3.72,0.22,79022.0,47936790.88,5.24,6.17,5.86,5.86,5.92,1.02,2.53,116.61,13.2,2266410155.0,1918532920.0,0.16,0.16,-7.25,1.66
554,603050,科林电气,20.94,3.71,0.75,88709.0,185047240.0,6.09,21.25,20.02,20.19,20.19,0.99,5.47,20.87,2.42,3396679494.0,3396679494.0,0.0,0.0,1.5,33.12
555,002691,冀凯股份,5.61,3.7,0.2,53583.0,29803833.0,4.62,5.63,5.38,5.4,5.41,1.23,1.58,-213.81,2.13,1907400000.0,1903421029.0,0.0,0.0,-9.95,6.05
556,600547,山东黄金,26.65,3.7,0.95,453445.0,1220279547.0,3.35,27.39,26.53,27.2,25.7,1.28,1.25,67.91,5.14,119216896841.0,96324915198.0,-0.11,-0.07,33.58,39.09
557,600540,新赛股份,4.49,3.7,0.16,108261.0,48073456.0,4.62,4.5,4.3,4.35,4.33,2.55,1.86,223.74,3.3,2610382550.0,2610382550.0,0.0,0.22,-3.65,-1.54
558,002262,恩华药业,29.48,3.69,1.05,81593.0,241252657.61,6.93,30.11,28.14,28.45,28.43,1.06,0.93,32.65,5.26,29703696952.0,25993626659.0,-0.07,0.0,17.45,21.07
559,600365,ST通葡,3.37,3.69,0.12,39462.0,13211215.0,4.31,3.4,3.26,3.28,3.25,1.88,0.99,-39.68,4.32,1433598000.0,1348000000.0,0.0,-0.3,-19.18,-18.2
560,000900,现代投资,4.5,3.69,0.16,351415.0,156302009.42,4.61,4.52,4.32,4.32,4.34,2.96,2.32,9.31,0.64,6830227503.0,6829923753.0,0.22,0.22,2.74,7.66
561,688036,传音控股,113.0,3.67,4.0,106351.0,1173178978.0,8.34,115.09,106.0,112.58,109.0,0.83,1.32,43.33,5.56,90846389550.0,90846389550.0,-0.48,-0.78,24.74,42.1
562,002811,郑中设计,7.63,3.67,0.27,23710.0,17910852.1,3.53,7.64,7.38,7.39,7.36,1.7,0.96,82.99,1.91,2075689372.0,1886059036.0,0.0,-0.13,-3.17,5.68
563,601318,中国平安,53.7,3.67,1.9,1837641.0,9743135594.0,7.26,54.35,50.59,50.77,51.8,1.43,1.7,6.4,1.07,981648963717.0,581714083543.0,0.02,0.04,8.27,14.26
564,300192,科德教育,14.42,3.67,0.51,367251.0,521364116.3,12.72,15.12,13.35,14.0,13.91,1.23,17.04,33.18,6.12,4746246804.0,3108480754.0,-0.41,0.56,83.93,101.4
565,831039,国义招标,5.38,3.66,0.19,2146.0,1142035.1,5.97,5.48,5.17,5.17,5.19,1.39,0.14,10.62,1.38,827551600.0,827551062.0,1.32,1.32,4.67,13.5
566,600312,平高电气,11.9,3.66,0.42,548938.0,648529295.0,6.01,12.07,11.38,11.45,11.48,0.97,4.05,26.82,1.7,16147363577.0,16147363577.0,0.0,0.08,40.33,50.44
567,600161,天坛生物,27.78,3.66,0.98,124918.0,344239222.0,4.44,28.0,26.81,26.82,26.8,1.18,0.76,43.69,5.05,45776148966.0,45776148966.0,0.11,0.11,19.28,17.07
568,002252,上海莱士,6.81,3.65,0.24,963176.0,648249202.67,5.02,6.85,6.52,6.56,6.57,1.88,1.43,15.97,1.56,45904765647.0,45886719828.0,0.0,0.0,8.61,7.41
569,688389,普门科技,27.0,3.65,0.95,36020.0,96802813.0,6.95,27.52,25.71,26.26,26.05,0.99,0.85,32.6,6.88,11490625872.0,11490625872.0,-0.11,0.0,21.46,51.43
570,301086,鸿富瀚,67.78,3.64,2.38,7400.0,49299542.76,4.3,67.81,65.0,65.0,65.4,1.64,3.42,28.48,2.12,4066800000.0,1468419810.0,0.0,0.06,-0.76,18.64
571,688517,金冠电气,18.55,3.63,0.65,40699.0,75269875.0,7.09,19.32,18.05,18.25,17.9,0.97,4.87,70.55,3.37,2524825363.0,1550047850.0,0.16,0.16,35.4,61.44
572,300823,建科机械,18.28,3.63,0.64,19409.0,35121027.0,3.57,18.33,17.7,17.86,17.64,1.96,2.07,32.38,1.75,1710260183.0,1710260183.0,-0.05,-0.22,4.46,13.82
573,300048,合康新能,5.44,3.62,0.19,126467.0,68791085.09,5.52,5.52,5.23,5.25,5.25,1.66,1.14,2276.95,3.23,6029159382.0,6020563094.0,-0.18,0.0,-4.56,11.93
574,601061,中信金属,8.31,3.62,0.29,409706.0,335921700.0,4.11,8.31,7.98,8.0,8.02,1.21,8.43,18.75,1.97,40719000000.0,4039620678.0,0.0,0.12,26.29,26.29
575,600100,同方股份,8.6,3.61,0.3,2109086.0,1772499804.0,8.55,8.74,8.03,8.3,8.3,0.81,7.12,26.06,1.9,28812560332.0,25489530979.0,0.12,0.12,74.8,99.54
576,301368,丰立智能,22.98,3.61,0.8,38053.0,87825154.41,7.66,23.64,21.94,21.95,22.18,1.05,13.31,86.07,2.85,2759898000.0,657072081.0,0.09,-0.04,-2.42,15.48
577,603022,新通联,9.48,3.61,0.33,44236.0,41624908.0,5.14,9.63,9.16,9.19,9.15,2.48,2.21,43.98,2.57,1896000000.0,1896000000.0,-0.21,-0.42,-2.97,6.4
578,001337,四川黄金,39.18,3.6,1.36,219365.0,874113401.12,5.29,41.0,39.0,40.96,37.82,1.03,36.56,66.51,12.71,16455600000.0,2350800000.0,0.0,0.08,452.61,452.61
579,600611,大众交通,3.17,3.59,0.11,269333.0,84744518.0,4.25,3.18,3.05,3.07,3.06,4.24,1.72,18.9,0.79,7494269479.0,4955712874.0,-0.31,0.0,0.63,4.97
580,001234,泰慕士,22.81,3.59,0.79,11689.0,26537609.9,4.09,22.98,22.08,22.08,22.02,1.84,4.02,43.85,2.71,2433067427.0,663011427.0,0.0,0.22,-8.14,-1.04
581,600710,苏美达,7.22,3.59,0.25,315292.0,225011425.0,4.3,7.23,6.93,6.94,6.97,1.59,2.41,9.33,1.45,9434730913.0,9434730913.0,0.14,0.28,16.45,22.79
582,603111,康尼机电,4.91,3.59,0.17,153028.0,74863377.0,4.22,4.94,4.74,4.74,4.74,1.23,1.83,36.65,1.34,4876982626.0,4104677758.0,0.2,0.2,12.61,18.6
583,600528,中铁工业,11.0,3.58,0.38,441230.0,481712882.0,6.78,11.18,10.46,10.62,10.62,1.28,1.99,11.64,1.12,24437067468.0,24437067468.0,-0.09,-0.09,34.8,44.17
584,603729,龙韵股份,14.77,3.58,0.51,24618.0,36003104.0,4.77,14.8,14.12,14.26,14.26,1.43,2.64,-80.99,4.11,1378602260.0,1378602260.0,0.14,0.2,3.87,11.3
585,603869,新智认知,9.57,3.57,0.33,91260.0,85767716.0,4.98,9.6,9.14,9.32,9.24,1.85,1.81,156.52,1.21,4828069862.0,4828069862.0,0.0,-0.21,0.95,13.93
586,300027,华谊兄弟,3.2,3.56,0.11,1841423.0,575147906.43,7.77,3.25,3.01,3.06,3.09,1.81,7.99,-210.1,7.14,8878418941.0,7375455498.0,0.63,0.31,21.67,15.11
587,002743,富煌钢构,5.82,3.56,0.2,97022.0,56118425.84,4.45,5.84,5.59,5.63,5.62,2.13,2.23,33.27,0.81,2533262542.0,2528679292.0,-0.17,0.0,0.17,8.99
588,300535,达威股份,13.4,3.55,0.46,21512.0,28562479.74,5.41,13.45,12.75,12.75,12.94,2.05,2.45,95.29,1.55,1404895034.0,1177446195.0,0.0,-0.22,-4.56,4.28
589,600159,大龙地产,2.63,3.54,0.09,110985.0,28941153.0,4.33,2.64,2.53,2.54,2.54,1.61,1.34,63.87,0.96,2182908500.0,2182908500.0,0.38,0.38,-11.15,-12.91
590,601997,贵阳银行,5.85,3.54,0.2,897457.0,516947103.0,4.6,5.86,5.6,5.62,5.65,2.99,2.51,3.33,0.4,21388758745.0,20878804376.0,0.17,0.0,5.6,6.56
591,001229,魅视科技,32.81,3.53,1.12,28223.0,92435931.54,4.42,33.09,31.69,31.7,31.69,1.97,11.29,50.83,3.5,3281000000.0,820250000.0,-0.27,-0.46,0.31,22.24
592,600355,精伦电子,3.23,3.53,0.11,184388.0,58843361.0,3.21,3.23,3.13,3.18,3.12,1.45,3.75,-33.07,7.72,1589448116.0,1589448116.0,0.31,0.31,-15.89,-0.31
593,600386,北巴传媒,4.7,3.52,0.16,316033.0,145823636.0,4.63,4.71,4.5,4.53,4.54,2.2,3.92,-132.84,2.07,3790080000.0,3790080000.0,0.43,0.43,10.33,18.39
